Reporting Period,Accounting Period,Artist(s),Release,Track,UPC,ISRC,Partner,Country,Type,Units,Revenue (USD),Revenue Share (%),Split Pay Share (%)
2025-03-01,2025-04-01,Le Zhang,,No one knows,,QZMHM2533540,SOUNDCLOUD,BE,SUB_STREAM,1.000000000,0.001629400,100,100
2025-03-01,2025-04-01,Le Zhang,,No one knows,,QZMHM2533540,SOUNDCLOUD,CA,SUB_STREAM,2.000000000,0.008709200,100,100
2025-03-01,2025-04-01,Le Zhang,,No one knows,,QZMHM2533540,SOUNDCLOUD,DE,SUB_STREAM,3.000000000,0.011444200,100,100
2025-03-01,2025-04-01,Le Zhang,,No one knows,,QZMHM2533540,SOUNDCLOUD,FR,SUB_STREAM,1.000000000,0.008493500,100,100
2025-03-01,2025-04-01,Le Zhang,,No one knows,,QZMHM2533540,SOUNDCLOUD,GB,SUB_STREAM,7.000000000,0.364591600,100,100
2025-03-01,2025-04-01,Le Zhang,,No one knows,,QZMHM2533540,SOUNDCLOUD,IE,SUB_STREAM,1.000000000,0.004298600,100,100
2025-03-01,2025-04-01,Le Zhang,,No one knows,,QZMHM2533540,SOUNDCLOUD,IT,SUB_STREAM,1.000000000,0E-9,100,100
2025-03-01,2025-04-01,Le Zhang,,No one knows,,QZMHM2533540,SOUNDCLOUD,NL,SUB_STREAM,1.000000000,0.001545200,100,100
2025-03-01,2025-04-01,Le Zhang,,No one knows,,QZMHM2533540,SOUNDCLOUD,SE,SUB_STREAM,1.000000000,0E-9,100,100
2025-03-01,2025-04-01,Le Zhang,,No one knows,,QZMHM2533540,SOUNDCLOUD,US,SUB_STREAM,12.000000000,0.102247300,100,100
2025-03-01,2025-04-01,Le Zhang,,Secret in the fog,,QZMHM2543891,SOUNDCLOUD,AU,AD_STREAM,1.000000000,0.001426700,100,100
2025-03-01,2025-04-01,Le Zhang,,Secret in the fog,,QZMHM2543891,SOUNDCLOUD,BE,AD_STREAM,1.000000000,0.000901700,100,100
2025-03-01,2025-04-01,Le Zhang,,Secret in the fog,,QZMHM2543891,SOUNDCLOUD,CH,AD_STREAM,1.000000000,0.000229000,100,100
2025-03-01,2025-04-01,Le Zhang,,Secret in the fog,,QZMHM2543891,SOUNDCLOUD,DE,AD_STREAM,3.000000000,0.001614900,100,100
2025-03-01,2025-04-01,Le Zhang,,Secret in the fog,,QZMHM2543891,SOUNDCLOUD,ES,AD_STREAM,2.000000000,0.000089900,100,100
2025-03-01,2025-04-01,Le Zhang,,Secret in the fog,,QZMHM2543891,SOUNDCLOUD,FR,AD_STREAM,1.000000000,0.000868300,100,100
2025-03-01,2025-04-01,Le Zhang,,Secret in the fog,,QZMHM2543891,SOUNDCLOUD,GB,AD_STREAM,6.000000000,0.003909900,100,100
2025-03-01,2025-04-01,Le Zhang,,Secret in the fog,,QZMHM2543891,SOUNDCLOUD,IT,AD_STREAM,1.000000000,0.000941500,100,100
2025-03-01,2025-04-01,Le Zhang,,Secret in the fog,,QZMHM2543891,SOUNDCLOUD,MX,AD_STREAM,1.000000000,0.000097100,100,100
2025-03-01,2025-04-01,Le Zhang,,Secret in the fog,,QZMHM2543891,SOUNDCLOUD,NL,AD_STREAM,1.000000000,0.000512200,100,100
2025-03-01,2025-04-01,Le Zhang,,Secret in the fog,,QZMHM2543891,SOUNDCLOUD,NO,AD_STREAM,1.000000000,0.000737200,100,100
2025-03-01,2025-04-01,Le Zhang,,Secret in the fog,,QZMHM2543891,SOUNDCLOUD,SE,AD_STREAM,1.000000000,0.000336300,100,100
2025-03-01,2025-04-01,Le Zhang,,Secret in the fog,,QZMHM2543891,SOUNDCLOUD,US,AD_STREAM,12.000000000,0.015407700,100,100
2025-03-01,2025-04-01,Le Zhang,,Secret in the fog,,QZMHM2543891,SOUNDCLOUD,FR,SUB_STREAM,1.000000000,0.006139700,100,100
2025-03-01,2025-04-01,Le Zhang,,Secret in the fog,,QZMHM2543891,SOUNDCLOUD,US,SUB_STREAM,1.000000000,0.003034200,100,100
2025-03-01,2025-04-01,Le Zhang,,魔法师的草药茶,,QZMHM2571698,SOUNDCLOUD,US,AD_STREAM,1.000000000,0.003361200,100,100
2025-03-01,2025-04-01,Le Zhang,,Falling From the Sky,,QZMHP2541366,SOUNDCLOUD,DE,AD_STREAM,2.000000000,0.000689800,100,100
2025-03-01,2025-04-01,Le Zhang,,Falling From the Sky,,QZMHP2541366,SOUNDCLOUD,GB,AD_STREAM,1.000000000,0.002784800,100,100
2025-03-01,2025-04-01,Le Zhang,,Falling From the Sky,,QZMHP2541366,SOUNDCLOUD,IE,AD_STREAM,6.000000000,0.003855300,100,100
2025-03-01,2025-04-01,Le Zhang,,Falling From the Sky,,QZMHP2541366,SOUNDCLOUD,US,AD_STREAM,11.000000000,0.023608500,100,100
2025-03-01,2025-04-01,Le Zhang,,必经之路,,QZMHP2550738,SOUNDCLOUD,DE,AD_STREAM,1.000000000,0.000395900,100,100
2025-03-01,2025-04-01,Le Zhang,,必经之路,,QZMHP2550738,SOUNDCLOUD,IT,AD_STREAM,3.000000000,0.002677300,100,100
2025-03-01,2025-04-01,Le Zhang,,I am leaving here today,,QZMHP2589144,SOUNDCLOUD,US,AD_STREAM,3.000000000,0.005505600,100,100
2025-03-01,2025-04-01,Le Zhang,,Knocking On the Door,,QZS632517189,SOUNDCLOUD,US,AD_STREAM,2.000000000,0.004433400,100,100
2025-03-01,2025-04-01,Le Zhang,,Knocking On the Door,,QZS632517189,SOUNDCLOUD,US,SUB_STREAM,1.000000000,0.004372700,100,100
2025-03-01,2025-04-01,Le Zhang,,起点,,QZS632526586,SOUNDCLOUD,US,AD_STREAM,3.000000000,0.005505600,100,100
2025-03-01,2025-04-01,Le Zhang,,Look up when drown,,QZS642517931,SOUNDCLOUD,ES,AD_STREAM,4.000000000,0.000273500,100,100
2025-03-01,2025-04-01,Le Zhang,,Look up when drown,,QZS642517931,SOUNDCLOUD,GB,AD_STREAM,1.000000000,0.001596700,100,100
2025-03-01,2025-04-01,Le Zhang,,Look up when drown,,QZS642517931,SOUNDCLOUD,MX,AD_STREAM,1.000000000,0.000295800,100,100
2025-03-01,2025-04-01,Le Zhang,,Look up when drown,,QZS642517931,SOUNDCLOUD,NL,AD_STREAM,1.000000000,0E-9,100,100
2025-03-01,2025-04-01,Le Zhang,,When the sun shines on the bed (BGM),,QZS642525787,SOUNDCLOUD,AU,AD_STREAM,1.000000000,0.001554900,100,100
2025-03-01,2025-04-01,Le Zhang,,When the sun shines on the bed (BGM),,QZS642525787,SOUNDCLOUD,CA,AD_STREAM,1.000000000,0.000623200,100,100
2025-03-01,2025-04-01,Le Zhang,,When the sun shines on the bed (BGM),,QZS642525787,SOUNDCLOUD,DE,AD_STREAM,1.000000000,0.000358100,100,100
2025-03-01,2025-04-01,Le Zhang,,When the sun shines on the bed (BGM),,QZS642525787,SOUNDCLOUD,FR,AD_STREAM,2.000000000,0.001113300,100,100
2025-03-01,2025-04-01,Le Zhang,,When the sun shines on the bed (BGM),,QZS642525787,SOUNDCLOUD,GB,AD_STREAM,1.000000000,0E-9,100,100
2025-03-01,2025-04-01,Le Zhang,,When the sun shines on the bed (BGM),,QZS642525787,SOUNDCLOUD,IT,AD_STREAM,6.000000000,0.005786400,100,100
2025-03-01,2025-04-01,Le Zhang,,When the sun shines on the bed (BGM),,QZS642525787,SOUNDCLOUD,NL,AD_STREAM,1.000000000,0.000498200,100,100
2025-03-01,2025-04-01,Le Zhang,,When the sun shines on the bed (BGM),,QZS642525787,SOUNDCLOUD,US,AD_STREAM,9.000000000,0.017799200,100,100
2025-03-01,2025-04-01,Le Zhang,,When the sun shines on the bed (BGM),,QZS642525787,SOUNDCLOUD,CH,SUB_STREAM,2.000000000,0.025130100,100,100
2025-03-01,2025-04-01,Le Zhang,,When the sun shines on the bed (BGM),,QZS642525787,SOUNDCLOUD,IT,SUB_STREAM,3.000000000,0.000535500,100,100
2025-03-01,2025-04-01,Le Zhang,,远比近更近,,QZS642530564,SOUNDCLOUD,DE,AD_STREAM,1.000000000,0.000378500,100,100
2025-03-01,2025-04-01,Le Zhang,,远比近更近,,QZS642530564,SOUNDCLOUD,ES,AD_STREAM,1.000000000,0.000080500,100,100
2025-03-01,2025-04-01,Le Zhang,,远比近更近,,QZS642530564,SOUNDCLOUD,GB,AD_STREAM,2.000000000,0.003218100,100,100
2025-03-01,2025-04-01,Le Zhang,,远比近更近,,QZS642530564,SOUNDCLOUD,NL,AD_STREAM,1.000000000,0.000527400,100,100
2025-03-01,2025-04-01,Le Zhang,,远比近更近,,QZS642530564,SOUNDCLOUD,US,AD_STREAM,1.000000000,0.001474900,100,100
2025-03-01,2025-04-01,Le Zhang,,远比近更近,,QZS642530564,SOUNDCLOUD,US,SUB_STREAM,1.000000000,0.004301300,100,100
2025-03-01,2025-04-01,Le Zhang,,新年-停泊他乡,,QZS642532423,SOUNDCLOUD,US,AD_STREAM,1.000000000,0.003361200,100,100
2025-03-01,2025-04-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,US,AD_STREAM,2.000000000,0.004433400,100,100
2025-03-01,2025-04-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,US,SUB_STREAM,1.000000000,0.004372700,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,AU,AD_STREAM,7.000000000,0.009235100,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,BE,AD_STREAM,2.000000000,0.002288000,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,CA,AD_STREAM,7.000000000,0.002774300,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,CH,AD_STREAM,1.000000000,0.000679800,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,DE,AD_STREAM,18.000000000,0.007763500,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,ES,AD_STREAM,2.000000000,0.000099500,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,FI,AD_STREAM,1.000000000,0.000889700,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,FR,AD_STREAM,10.000000000,0.006961800,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,GB,AD_STREAM,24.000000000,0.039190200,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,IE,AD_STREAM,5.000000000,0.002538000,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,IT,AD_STREAM,5.000000000,0.003632100,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,MX,AD_STREAM,4.000000000,0.000394000,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,NL,AD_STREAM,5.000000000,0.001069300,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,NO,AD_STREAM,1.000000000,0E-9,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,PT,AD_STREAM,1.000000000,0.000479700,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,SE,AD_STREAM,2.000000000,0.000702900,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,US,AD_STREAM,61.000000000,0.121151500,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,AU,SUB_STREAM,2.000000000,0.060735500,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,FR,SUB_STREAM,1.000000000,0.004061900,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,IE,SUB_STREAM,1.000000000,0.004988800,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,MX,SUB_STREAM,1.000000000,0.004658100,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,NL,SUB_STREAM,1.000000000,0.011558900,100,100
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,US,SUB_STREAM,17.000000000,0.251843800,100,99
2025-03-01,2025-04-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,US,SUB_STREAM,1.000000000,0.001988300,100,1
2025-03-01,2025-04-01,Le Zhang,,不同的梦,,QZS642592316,SOUNDCLOUD,FR,AD_STREAM,1.000000000,0.001394800,100,100
2025-03-01,2025-04-01,Le Zhang,,不同的梦,,QZS642592316,SOUNDCLOUD,GB,AD_STREAM,1.000000000,0.002451500,100,100
2025-03-01,2025-04-01,Le Zhang,,不同的梦,,QZS642592316,SOUNDCLOUD,PT,AD_STREAM,1.000000000,0.000459600,100,100
2025-03-01,2025-04-01,Le Zhang,,不同的梦,,QZS642592316,SOUNDCLOUD,US,AD_STREAM,8.000000000,0.017196700,100,100
2025-03-01,2025-04-01,Le Zhang,,不同的梦,,QZS642592316,SOUNDCLOUD,DE,SUB_STREAM,1.000000000,0.009508500,100,100
2025-03-01,2025-04-01,Le Zhang,,不同的梦,,QZS642592316,SOUNDCLOUD,GB,SUB_STREAM,1.000000000,0.005019100,100,100
2025-03-01,2025-04-01,Le Zhang,,不同的梦,,QZS642592316,SOUNDCLOUD,US,SUB_STREAM,2.000000000,0.008502100,100,100
2025-03-01,2025-05-01,Le Zhang,只是走错了方向,时空夹缝之旅,199348433691,QZMHK2513031,AMAZON,US,SUB_STREAM,1.000000000,0E-9,100,100
2025-03-01,2025-05-01,Le Zhang,Demon Family,Falling From the Sky,199348782690,QZMHP2541366,AMAZON,CA,SUB_STREAM,1.000000000,0.001173400,80,100
2025-03-01,2025-05-01,Le Zhang,Demon Family,Falling From the Sky,199348782690,QZMHP2541366,AMAZON,ES,SUB_STREAM,2.000000000,0.002672000,80,100
2025-03-01,2025-05-01,Le Zhang,Demon Family,I am leaving here today,199348782690,QZMHP2589144,AMAZON,US,SUB_STREAM,1.000000000,0E-9,100,100
2025-03-01,2025-05-01,Le Zhang,Demon Family,Knocking On the Door,199348782690,QZS632517189,AMAZON,DE,SUB_STREAM,1.000000000,0.003058300,80,100
2025-03-01,2025-05-01,Le Zhang,酒吧对话,魔法师的草药茶,085494206640,QZMHM2571698,APPLE,TH,UNKNOWN_STREAM,1.000000000,0.003334100,80,100
2025-03-01,2025-05-01,Le Zhang,必经之路,必经之路,674053354290,QZMHP2550738,FACEBOOK,ID,UNKNOWN_STREAM,46.000000000,0.000016500,80,5
2025-03-01,2025-05-01,Le Zhang,必经之路,必经之路,674053354290,QZMHP2550738,FACEBOOK,ID,UNKNOWN_STREAM,7.000000000,0.000325200,80,95
2025-03-01,2025-05-01,Le Zhang,必经之路,必经之路,674053354290,QZMHP2550738,FACEBOOK,MY,UNKNOWN_STREAM,3.000000000,0.000871100,80,100
2025-03-01,2025-05-01,Le Zhang,必经之路,必经之路,674053354290,QZMHP2550738,FACEBOOK,TW,UNKNOWN_STREAM,2.000000000,0.000008400,80,100
2025-03-01,2025-05-01,Le Zhang,围炉夜话,围炉夜话,085494492838,QZMHM2512928,NETEASE,CN,UNKNOWN_STREAM,1.000000000,0.000588300,80,100
2025-03-01,2025-05-01,Le Zhang,下棋,年末雪,674053234370,QZS642553201,NETEASE,CN,UNKNOWN_STREAM,1.000000000,0.000588300,80,100
2025-03-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,AU,AD_STREAM,4.000000000,0.004532300,100,100
2025-03-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,CA,AD_STREAM,6.000000000,0.002668100,100,100
2025-03-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,DE,AD_STREAM,5.000000000,0.002247300,100,100
2025-03-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,ES,AD_STREAM,5.000000000,0.000372200,100,100
2025-03-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,FI,AD_STREAM,3.000000000,0.001239000,100,100
2025-03-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,FR,AD_STREAM,6.000000000,0.004708000,100,100
2025-03-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,GB,AD_STREAM,21.000000000,0.032756400,100,100
2025-03-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,IE,AD_STREAM,4.000000000,0.003969600,100,100
2025-03-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,MX,AD_STREAM,5.000000000,0.000284000,100,100
2025-03-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,NL,AD_STREAM,3.000000000,0.001964900,100,100
2025-03-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,US,AD_STREAM,90.000000000,0.209910900,100,100
2025-03-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,AU,SUB_STREAM,3.000000000,0.033215400,100,100
2025-03-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,GB,SUB_STREAM,7.000000000,0.026651600,100,100
2025-03-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,US,SUB_STREAM,12.000000000,0.099458200,100,100
2025-03-01,2025-05-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,US,AD_STREAM,12.000000000,0.035897600,100,100
2025-03-01,2025-05-01,Le Zhang,,小猫日常,,QZMHK2594636,SOUNDCLOUD,US,AD_STREAM,4.000000000,0.009082300,100,100
2025-03-01,2025-05-01,Le Zhang,,Demon Family,,QZMHL2559783,SOUNDCLOUD,DE,AD_STREAM,6.000000000,0.003192100,100,100
2025-03-01,2025-05-01,Le Zhang,,Demon Family,,QZMHL2559783,SOUNDCLOUD,FR,AD_STREAM,73.000000000,0.063241100,100,100
2025-03-01,2025-05-01,Le Zhang,,Demon Family,,QZMHL2559783,SOUNDCLOUD,GB,AD_STREAM,3.000000000,0.006082900,100,100
2025-03-01,2025-05-01,Le Zhang,,Demon Family,,QZMHL2559783,SOUNDCLOUD,NL,AD_STREAM,5.000000000,0.001694200,100,100
2025-03-01,2025-05-01,Le Zhang,,Demon Family,,QZMHL2559783,SOUNDCLOUD,US,AD_STREAM,9.000000000,0.019989800,100,100
2025-03-01,2025-05-01,Le Zhang,,No one knows,,QZMHM2533540,SOUNDCLOUD,US,AD_STREAM,10.000000000,0.024133800,100,100
2025-03-01,2025-05-01,Le Zhang,,Falling From the Sky,,QZMHP2541366,SOUNDCLOUD,US,AD_STREAM,7.000000000,0.012396000,100,100
2025-03-01,2025-05-01,Le Zhang,,Look up when drown,,QZS642517931,SOUNDCLOUD,ES,AD_STREAM,5.000000000,0.000353300,100,100
2025-03-01,2025-05-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,US,AD_STREAM,4.000000000,0.007411500,100,100
2025-03-01,2025-05-01,Le Zhang,,Even though,,QZS642588513,SOUNDCLOUD,ES,AD_STREAM,3.000000000,0.000234200,100,100
2025-03-01,2025-05-01,Le Zhang,,Even though,,QZS642588513,SOUNDCLOUD,GB,AD_STREAM,3.000000000,0.003121900,100,100
2025-03-01,2025-05-01,Le Zhang,,桂花载酒,,QZMHK2559131,YOUTUBE_ART_TRACK,ES,SRAV_AD_ART_TRACK,0E-9,0.001504000,80,100
2025-04-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,AT,AD_STREAM,1.000000000,0E-9,100,100
2025-04-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,BE,AD_STREAM,2.000000000,0.005100700,100,100
2025-04-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,CH,AD_STREAM,1.000000000,0.000474600,100,100
2025-04-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,IT,AD_STREAM,1.000000000,0E-9,100,100
2025-04-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,NO,AD_STREAM,1.000000000,0.001710300,100,100
2025-04-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,NZ,AD_STREAM,1.000000000,0E-9,100,100
2025-04-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,PT,AD_STREAM,1.000000000,0.000129000,100,100
2025-04-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,SE,AD_STREAM,1.000000000,0.001005300,100,100
2025-04-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,AU,SUB_STREAM,2.000000000,0.011908900,100,100
2025-04-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,GB,SUB_STREAM,2.000000000,0.005621700,100,100
2025-04-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,NZ,SUB_STREAM,1.000000000,0E-9,100,100
2025-04-01,2025-05-01,Le Zhang,,Ivy,,QM42K2526395,SOUNDCLOUD,US,SUB_STREAM,1.000000000,0.001412100,100,100
2025-04-01,2025-05-01,Le Zhang,,On Christmas Eve,,QZMHK2524964,SOUNDCLOUD,US,AD_STREAM,1.000000000,0.002577100,100,100
2025-04-01,2025-05-01,Le Zhang,,On Christmas Eve,,QZMHK2524964,SOUNDCLOUD,AT,SUB_STREAM,1.000000000,0.012959600,100,100
2025-04-01,2025-05-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,IE,AD_STREAM,1.000000000,0E-9,100,100
2025-04-01,2025-05-01,Le Zhang,,酒吧对话,,QZMHK2558042,SOUNDCLOUD,US,SUB_STREAM,1.000000000,0.001796300,100,100
2025-04-01,2025-05-01,Le Zhang,,This Time,,QZMHK2564092,SOUNDCLOUD,US,AD_STREAM,1.000000000,0.002227500,100,100
2025-04-01,2025-05-01,Le Zhang,,Demon Family,,QZMHL2559783,SOUNDCLOUD,AU,AD_STREAM,1.000000000,0E-9,100,100
2025-04-01,2025-05-01,Le Zhang,,Demon Family,,QZMHL2559783,SOUNDCLOUD,CA,AD_STREAM,1.000000000,0.000478100,100,100
2025-04-01,2025-05-01,Le Zhang,,Demon Family,,QZMHL2559783,SOUNDCLOUD,CH,AD_STREAM,1.000000000,0.000393800,100,100
2025-04-01,2025-05-01,Le Zhang,,Demon Family,,QZMHL2559783,SOUNDCLOUD,FI,AD_STREAM,2.000000000,0.002718200,100,100
2025-04-01,2025-05-01,Le Zhang,,Demon Family,,QZMHL2559783,SOUNDCLOUD,IT,AD_STREAM,2.000000000,0.002370000,100,100
2025-04-01,2025-05-01,Le Zhang,,Demon Family,,QZMHL2559783,SOUNDCLOUD,SE,AD_STREAM,2.000000000,0.000881400,100,100
2025-04-01,2025-05-01,Le Zhang,,Demon Family,,QZMHL2559783,SOUNDCLOUD,AT,SUB_STREAM,1.000000000,0.012959600,100,100
2025-04-01,2025-05-01,Le Zhang,,Demon Family,,QZMHL2559783,SOUNDCLOUD,GB,SUB_STREAM,1.000000000,0E-9,100,100
2025-04-01,2025-05-01,Le Zhang,,Demon Family,,QZMHL2559783,SOUNDCLOUD,US,SUB_STREAM,3.000000000,0.014705900,100,100
2025-04-01,2025-05-01,Le Zhang,,No one knows,,QZMHM2533540,SOUNDCLOUD,CA,AD_STREAM,1.000000000,0.000369900,100,100
2025-04-01,2025-05-01,Le Zhang,,No one knows,,QZMHM2533540,SOUNDCLOUD,GB,AD_STREAM,1.000000000,0E-9,100,100
2025-04-01,2025-05-01,Le Zhang,,No one knows,,QZMHM2533540,SOUNDCLOUD,AT,SUB_STREAM,1.000000000,0.012959600,100,100
2025-04-01,2025-05-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,AT,SUB_STREAM,1.000000000,0.012959600,100,100
2025-04-01,2025-05-01,Le Zhang,,Falling From the Sky,,QZMHP2541366,SOUNDCLOUD,GB,AD_STREAM,1.000000000,0.001692200,100,100
2025-04-01,2025-05-01,Le Zhang,,Falling From the Sky,,QZMHP2541366,SOUNDCLOUD,AT,SUB_STREAM,1.000000000,0.012959600,100,100
2025-04-01,2025-05-01,Le Zhang,,Falling From the Sky,,QZMHP2541366,SOUNDCLOUD,US,SUB_STREAM,1.000000000,0.002608800,100,100
2025-04-01,2025-05-01,Le Zhang,,必经之路,,QZMHP2550738,SOUNDCLOUD,AT,SUB_STREAM,1.000000000,0.012959600,100,100
2025-04-01,2025-05-01,Le Zhang,,Look up when drown,,QZS642517931,SOUNDCLOUD,AT,SUB_STREAM,1.000000000,0.012959600,100,100
2025-04-01,2025-05-01,Le Zhang,,Look up when drown,,QZS642517931,SOUNDCLOUD,GB,SUB_STREAM,1.000000000,0.040422900,100,100
2025-04-01,2025-05-01,Le Zhang,,永恒幻境,,QZS642546809,SOUNDCLOUD,AT,SUB_STREAM,1.000000000,0.012959600,100,100
2025-04-01,2025-05-01,Le Zhang,,Even though,,QZS642588513,SOUNDCLOUD,DE,AD_STREAM,2.000000000,0.001056000,100,100
2025-04-01,2025-05-01,Le Zhang,,Even though,,QZS642588513,SOUNDCLOUD,IT,AD_STREAM,2.000000000,0.002593300,100,100
2025-04-01,2025-05-01,Le Zhang,,Even though,,QZS642588513,SOUNDCLOUD,US,AD_STREAM,2.000000000,0.004411400,100,100
2025-04-01,2025-05-01,Le Zhang,,不同的梦,,QZS642592316,SOUNDCLOUD,IE,AD_STREAM,1.000000000,0E-9,100,100
2025-04-01,2025-06-01,Le Zhang,只是走错了方向,魔法师的水晶球,199348433691,QZMHL2587734,AMAZON,IN,SUB_STREAM,1.000000000,0.000624000,80,100
2025-04-01,2025-06-01,Le Zhang,Demon Family,I am leaving here today,199348782690,QZMHP2589144,AMAZON,IN,SUB_STREAM,1.000000000,0.000624000,80,100
2025-04-01,2025-06-01,Le Zhang,Demon Family,Knocking On the Door,199348782690,QZS632517189,AMAZON,IN,SUB_STREAM,1.000000000,0.000624000,80,100
2025-04-01,2025-06-01,Le Zhang,只是走错了方向,酒吧对话,199348433691,QZMHK2558042,APPLE,HK,UNKNOWN_STREAM,1.000000000,0.003495200,80,100
2025-04-01,2025-06-01,Le Zhang,下棋,下棋,674053234370,QZMHM2570350,APPLE,TR,UNKNOWN_STREAM,1.000000000,0.000502600,80,100
2025-04-01,2025-06-01,Le Zhang,,On Christmas Eve,,QZMHK2524964,YOUTUBE_ART_TRACK,MY,SRAV_AD_ART_TRACK,4.000000000,0.000231400,80,100
2025-04-01,2025-06-01,Le Zhang,,酒吧对话,,QZMHK2558042,YOUTUBE_ART_TRACK,MY,SRAV_AD_ART_TRACK,1.000000000,0E-9,100,100
2025-04-01,2025-06-01,Le Zhang,,The Bridge,,QZMHK2571181,YOUTUBE_ART_TRACK,MM,SRAV_AD_ART_TRACK,1.000000000,0E-9,100,100
2025-04-01,2025-06-01,Le Zhang,,小猫日常,,QZMHK2594636,YOUTUBE_ART_TRACK,MY,SRAV_AD_ART_TRACK,1.000000000,0E-9,100,100
